id,sale_date,day_of_week,product_id,product_name,category,units_sold,is_weekend
6856,2024-03-17,Sunday,16,Fresh Rice,Frozen,17,True
6857,2024-03-17,Sunday,17,Fresh Bagel,Dairy,94,True
6858,2024-03-17,Sunday,18,Classic Tomato,Beverages,24,True
6859,2024-03-17,Sunday,19,Premium Carrots,Beverages,73,True
6860,2024-03-17,Sunday,20,Premium Turkey,Produce,31,True
6861,2024-03-17,Sunday,21,Premium Cheese,Produce,15,True
6862,2024-03-17,Sunday,22,Classic Cheddar,Meat,13,True
6863,2024-03-17,Sunday,23,Fresh Mango,Dairy,8,True
6864,2024-03-17,Sunday,24,Fresh Spinach,Produce,92,True
6865,2024-03-17,Sunday,25,Premium Cheese,Frozen,37,True
6866,2024-03-17,Sunday,26,Classic Onions,Beverages,72,True
6867,2024-03-17,Sunday,27,Classic Yogurt,Dairy,90,True
6868,2024-03-17,Sunday,28,Organic Bread,Bakery,99,True
6869,2024-03-17,Sunday,29,Premium Beef,Bakery,34,True
6870,2024-03-17,Sunday,30,Classic Carrots,Dairy,49,True
6871,2024-03-17,Sunday,31,Premium Beef,Frozen,63,True
6872,2024-03-17,Sunday,32,Premium Beans,Bakery,88,True
6873,2024-03-17,Sunday,33,Premium Rice,Bakery,14,True
6874,2024-03-17,Sunday,34,Classic Eggs,Frozen,43,True
6875,2024-03-17,Sunday,35,Premium Mango,Frozen,12,True
6876,2024-03-17,Sunday,36,Organic Chicken,Dairy,18,True
6877,2024-03-17,Sunday,37,Premium Butter,Dairy,22,True
6878,2024-03-17,Sunday,38,Fresh Pasta,Produce,51,True
6879,2024-03-17,Sunday,39,Organic Spinach,Bakery,23,True
6880,2024-03-17,Sunday,40,Classic Peppers,Beverages,7,True
6881,2024-03-17,Sunday,41,Premium Salmon,Meat,59,True
6882,2024-03-17,Sunday,42,Organic Cereal,Meat,70,True
6883,2024-03-17,Sunday,43,Premium Turkey,Produce,78,True
6884,2024-03-17,Sunday,44,Classic Beans,Frozen,23,True
6885,2024-03-17,Sunday,45,Premium Pasta,Produce,50,True
6886,2024-03-17,Sunday,46,Classic Fish,Dairy,29,True
6887,2024-03-17,Sunday,47,Organic Cream,Dairy,62,True
6888,2024-03-17,Sunday,48,Organic Bread,Dairy,48,True
6889,2024-03-17,Sunday,49,Classic Mango,Produce,34,True
6890,2024-03-17,Sunday,50,Fresh Turkey,Bakery,18,True
6891,2024-03-17,Sunday,51,Fresh Chicken,Beverages,92,True
6892,2024-03-17,Sunday,52,Fresh Eggs,Produce,66,True
6893,2024-03-17,Sunday,53,Premium Spinach,Meat,37,True
6894,2024-03-17,Sunday,54,Fresh Ice Cream,Bakery,11,True
6895,2024-03-17,Sunday,55,Classic Pasta,Dairy,32,True
6896,2024-03-17,Sunday,56,Organic Chicken,Frozen,79,True
6897,2024-03-17,Sunday,57,Organic Chicken,Produce,22,True
6898,2024-03-17,Sunday,58,Classic Orange,Beverages,79,True
6899,2024-03-17,Sunday,59,Organic Spinach,Bakery,23,True
6900,2024-03-17,Sunday,60,Organic Beef,Bakery,67,True
6901,2024-03-17,Sunday,61,Classic Fish,Dairy,39,True
6902,2024-03-17,Sunday,62,Classic Yogurt,Meat,52,True
6903,2024-03-17,Sunday,63,Classic Peppers,Beverages,70,True
6904,2024-03-17,Sunday,64,Classic Orange,Meat,20,True
6905,2024-03-17,Sunday,65,Fresh Orange,Meat,6,True
6906,2024-03-17,Sunday,66,Organic Beef,Beverages,19,True
6907,2024-03-17,Sunday,67,Organic Turkey,Produce,34,True
6908,2024-03-17,Sunday,68,Fresh Onions,Produce,28,True
6909,2024-03-17,Sunday,69,Fresh Butter,Bakery,55,True
6910,2024-03-17,Sunday,70,Fresh Orange,Beverages,27,True
6911,2024-03-17,Sunday,71,Organic Milk,Beverages,10,True
6912,2024-03-17,Sunday,72,Organic Beef,Frozen,40,True
6913,2024-03-17,Sunday,73,Premium Cheese,Produce,34,True
6914,2024-03-17,Sunday,74,Classic Bagel,Bakery,57,True
6915,2024-03-17,Sunday,75,Premium Beef,Meat,45,True
6916,2024-03-17,Sunday,76,Fresh Rice,Frozen,62,True
6917,2024-03-17,Sunday,77,Premium Chicken,Frozen,33,True
6918,2024-03-17,Sunday,78,Organic Rice,Dairy,55,True
6919,2024-03-17,Sunday,79,Fresh Ice Cream,Meat,49,True
6920,2024-03-17,Sunday,80,Classic Rice,Beverages,66,True
6921,2024-03-17,Sunday,81,Organic Cheese,Beverages,33,True
6922,2024-03-17,Sunday,82,Fresh Grapes,Dairy,46,True
6923,2024-03-17,Sunday,83,Organic Lettuce,Produce,17,True
6924,2024-03-17,Sunday,84,Fresh Pasta,Meat,23,True
6925,2024-03-17,Sunday,85,Organic Peppers,Frozen,58,True
6926,2024-03-17,Sunday,86,Premium Chicken,Dairy,29,True
6927,2024-03-17,Sunday,87,Premium Bread,Frozen,35,True
6928,2024-03-17,Sunday,88,Organic Rice,Frozen,21,True
6929,2024-03-17,Sunday,89,Premium Butter,Bakery,19,True
6930,2024-03-17,Sunday,90,Fresh Rice,Beverages,65,True
6931,2024-03-18,Monday,1,Fresh Grapes,Produce,23,False
6932,2024-03-18,Monday,2,Fresh Milk,Beverages,21,False
6933,2024-03-18,Monday,3,Organic Rice,Bakery,9,False
6934,2024-03-18,Monday,4,Classic Juice,Bakery,16,False
6935,2024-03-18,Monday,5,Fresh Milk,Produce,26,False
6936,2024-03-18,Monday,6,Classic Rice,Bakery,50,False
6937,2024-03-18,Monday,7,Fresh Beans,Dairy,12,False
6938,2024-03-18,Monday,8,Premium Lettuce,Beverages,11,False
6939,2024-03-18,Monday,9,Organic Turkey,Dairy,34,False
6940,2024-03-18,Monday,10,Fresh Yogurt,Meat,6,False
6941,2024-03-18,Monday,11,Classic Spinach,Meat,16,False
6942,2024-03-18,Monday,12,Premium Pasta,Frozen,9,False
6943,2024-03-18,Monday,13,Organic Ice Cream,Meat,6,False
6944,2024-03-18,Monday,14,Organic Salmon,Dairy,24,False
6945,2024-03-18,Monday,15,Classic Bagel,Beverages,8,False
6946,2024-03-18,Monday,16,Fresh Rice,Frozen,16,False
6947,2024-03-18,Monday,17,Fresh Bagel,Dairy,32,False
6948,2024-03-18,Monday,18,Classic Tomato,Beverages,8,False
6949,2024-03-18,Monday,19,Premium Carrots,Beverages,38,False
6950,2024-03-18,Monday,20,Premium Turkey,Produce,18,False
6951,2024-03-18,Monday,21,Premium Cheese,Produce,11,False
6952,2024-03-18,Monday,22,Classic Cheddar,Meat,14,False
6953,2024-03-18,Monday,23,Fresh Mango,Dairy,4,False
6954,2024-03-18,Monday,24,Fresh Spinach,Produce,25,False
6955,2024-03-18,Monday,25,Premium Cheese,Frozen,16,False
6956,2024-03-18,Monday,26,Classic Onions,Beverages,38,False
6957,2024-03-18,Monday,27,Classic Yogurt,Dairy,45,False
6958,2024-03-18,Monday,28,Organic Bread,Bakery,37,False
6959,2024-03-18,Monday,29,Premium Beef,Bakery,25,False
6960,2024-03-18,Monday,30,Classic Carrots,Dairy,24,False
6961,2024-03-18,Monday,31,Premium Beef,Frozen,39,False
6962,2024-03-18,Monday,32,Premium Beans,Bakery,40,False
6963,2024-03-18,Monday,33,Premium Rice,Bakery,10,False
6964,2024-03-18,Monday,34,Classic Eggs,Frozen,24,False
6965,2024-03-18,Monday,35,Premium Mango,Frozen,10,False
6966,2024-03-18,Monday,36,Organic Chicken,Dairy,9,False
6967,2024-03-18,Monday,37,Premium Butter,Dairy,17,False
6968,2024-03-18,Monday,38,Fresh Pasta,Produce,20,False
6969,2024-03-18,Monday,39,Organic Spinach,Bakery,14,False
6970,2024-03-18,Monday,40,Classic Peppers,Beverages,7,False
6971,2024-03-18,Monday,41,Premium Salmon,Meat,18,False
6972,2024-03-18,Monday,42,Organic Cereal,Meat,26,False
6973,2024-03-18,Monday,43,Premium Turkey,Produce,31,False
6974,2024-03-18,Monday,44,Classic Beans,Frozen,10,False
6975,2024-03-18,Monday,45,Premium Pasta,Produce,21,False
6976,2024-03-18,Monday,46,Classic Fish,Dairy,22,False
6977,2024-03-18,Monday,47,Organic Cream,Dairy,31,False
6978,2024-03-18,Monday,48,Organic Bread,Dairy,42,False
6979,2024-03-18,Monday,49,Classic Mango,Produce,14,False
6980,2024-03-18,Monday,50,Fresh Turkey,Bakery,10,False
6981,2024-03-18,Monday,51,Fresh Chicken,Beverages,38,False
6982,2024-03-18,Monday,52,Fresh Eggs,Produce,28,False
6983,2024-03-18,Monday,53,Premium Spinach,Meat,24,False
6984,2024-03-18,Monday,54,Fresh Ice Cream,Bakery,7,False
6985,2024-03-18,Monday,55,Classic Pasta,Dairy,15,False
6986,2024-03-18,Monday,56,Organic Chicken,Frozen,34,False
6987,2024-03-18,Monday,57,Organic Chicken,Produce,11,False
6988,2024-03-18,Monday,58,Classic Orange,Beverages,42,False
6989,2024-03-18,Monday,59,Organic Spinach,Bakery,9,False
6990,2024-03-18,Monday,60,Organic Beef,Bakery,37,False
6991,2024-03-18,Monday,61,Classic Fish,Dairy,27,False
6992,2024-03-18,Monday,62,Classic Yogurt,Meat,25,False
6993,2024-03-18,Monday,63,Classic Peppers,Beverages,18,False
6994,2024-03-18,Monday,64,Classic Orange,Meat,12,False
6995,2024-03-18,Monday,65,Fresh Orange,Meat,6,False
6996,2024-03-18,Monday,66,Organic Beef,Beverages,12,False
6997,2024-03-18,Monday,67,Organic Turkey,Produce,25,False
6998,2024-03-18,Monday,68,Fresh Onions,Produce,14,False
6999,2024-03-18,Monday,69,Fresh Butter,Bakery,26,False
7000,2024-03-18,Monday,70,Fresh Orange,Beverages,12,False
7001,2024-03-18,Monday,71,Organic Milk,Beverages,7,False
7002,2024-03-18,Monday,72,Organic Beef,Frozen,43,False
7003,2024-03-18,Monday,73,Premium Cheese,Produce,14,False
7004,2024-03-18,Monday,74,Classic Bagel,Bakery,45,False
7005,2024-03-18,Monday,75,Premium Beef,Meat,32,False
7006,2024-03-18,Monday,76,Fresh Rice,Frozen,47,False
7007,2024-03-18,Monday,77,Premium Chicken,Frozen,32,False
7008,2024-03-18,Monday,78,Organic Rice,Dairy,40,False
7009,2024-03-18,Monday,79,Fresh Ice Cream,Meat,34,False
7010,2024-03-18,Monday,80,Classic Rice,Beverages,35,False
7011,2024-03-18,Monday,81,Organic Cheese,Beverages,15,False
7012,2024-03-18,Monday,82,Fresh Grapes,Dairy,29,False
7013,2024-03-18,Monday,83,Organic Lettuce,Produce,15,False
7014,2024-03-18,Monday,84,Fresh Pasta,Meat,14,False
7015,2024-03-18,Monday,85,Organic Peppers,Frozen,28,False
7016,2024-03-18,Monday,86,Premium Chicken,Dairy,12,False
7017,2024-03-18,Monday,87,Premium Bread,Frozen,28,False
7018,2024-03-18,Monday,88,Organic Rice,Frozen,7,False
7019,2024-03-18,Monday,89,Premium Butter,Bakery,14,False
7020,2024-03-18,Monday,90,Fresh Rice,Beverages,36,False
7021,2024-03-19,Tuesday,1,Fresh Grapes,Produce,27,False
7022,2024-03-19,Tuesday,2,Fresh Milk,Beverages,35,False
7023,2024-03-19,Tuesday,3,Organic Rice,Bakery,9,False
7024,2024-03-19,Tuesday,4,Classic Juice,Bakery,15,False
7025,2024-03-19,Tuesday,5,Fresh Milk,Produce,30,False
7026,2024-03-19,Tuesday,6,Classic Rice,Bakery,50,False
7027,2024-03-19,Tuesday,7,Fresh Beans,Dairy,13,False
7028,2024-03-19,Tuesday,8,Premium Lettuce,Beverages,20,False
7029,2024-03-19,Tuesday,9,Organic Turkey,Dairy,43,False
7030,2024-03-19,Tuesday,10,Fresh Yogurt,Meat,6,False
7031,2024-03-19,Tuesday,11,Classic Spinach,Meat,15,False
7032,2024-03-19,Tuesday,12,Premium Pasta,Frozen,7,False
7033,2024-03-19,Tuesday,13,Organic Ice Cream,Meat,8,False
7034,2024-03-19,Tuesday,14,Organic Salmon,Dairy,33,False
7035,2024-03-19,Tuesday,15,Classic Bagel,Beverages,10,False
7036,2024-03-19,Tuesday,16,Fresh Rice,Frozen,25,False
7037,2024-03-19,Tuesday,17,Fresh Bagel,Dairy,26,False
7038,2024-03-19,Tuesday,18,Classic Tomato,Beverages,12,False
7039,2024-03-19,Tuesday,19,Premium Carrots,Beverages,39,False
7040,2024-03-19,Tuesday,20,Premium Turkey,Produce,17,False
7041,2024-03-19,Tuesday,21,Premium Cheese,Produce,12,False
7042,2024-03-19,Tuesday,22,Classic Cheddar,Meat,12,False
7043,2024-03-19,Tuesday,23,Fresh Mango,Dairy,6,False
7044,2024-03-19,Tuesday,24,Fresh Spinach,Produce,39,False
7045,2024-03-19,Tuesday,25,Premium Cheese,Frozen,15,False
7046,2024-03-19,Tuesday,26,Classic Onions,Beverages,24,False
7047,2024-03-19,Tuesday,27,Classic Yogurt,Dairy,31,False
7048,2024-03-19,Tuesday,28,Organic Bread,Bakery,39,False
7049,2024-03-19,Tuesday,29,Premium Beef,Bakery,23,False
7050,2024-03-19,Tuesday,30,Classic Carrots,Dairy,23,False
7051,2024-03-19,Tuesday,31,Premium Beef,Frozen,41,False
7052,2024-03-19,Tuesday,32,Premium Beans,Bakery,47,False
7053,2024-03-19,Tuesday,33,Premium Rice,Bakery,8,False
7054,2024-03-19,Tuesday,34,Classic Eggs,Frozen,21,False
7055,2024-03-19,Tuesday,35,Premium Mango,Frozen,9,False
7056,2024-03-19,Tuesday,36,Organic Chicken,Dairy,8,False
7057,2024-03-19,Tuesday,37,Premium Butter,Dairy,14,False
7058,2024-03-19,Tuesday,38,Fresh Pasta,Produce,20,False
7059,2024-03-19,Tuesday,39,Organic Spinach,Bakery,14,False
7060,2024-03-19,Tuesday,40,Classic Peppers,Beverages,4,False
7061,2024-03-19,Tuesday,41,Premium Salmon,Meat,23,False
7062,2024-03-19,Tuesday,42,Organic Cereal,Meat,25,False
7063,2024-03-19,Tuesday,43,Premium Turkey,Produce,26,False
7064,2024-03-19,Tuesday,44,Classic Beans,Frozen,13,False
7065,2024-03-19,Tuesday,45,Premium Pasta,Produce,26,False
7066,2024-03-19,Tuesday,46,Classic Fish,Dairy,23,False
7067,2024-03-19,Tuesday,47,Organic Cream,Dairy,26,False
7068,2024-03-19,Tuesday,48,Organic Bread,Dairy,43,False
7069,2024-03-19,Tuesday,49,Classic Mango,Produce,15,False
7070,2024-03-19,Tuesday,50,Fresh Turkey,Bakery,7,False
7071,2024-03-19,Tuesday,51,Fresh Chicken,Beverages,32,False
7072,2024-03-19,Tuesday,52,Fresh Eggs,Produce,38,False
7073,2024-03-19,Tuesday,53,Premium Spinach,Meat,32,False
7074,2024-03-19,Tuesday,54,Fresh Ice Cream,Bakery,4,False
7075,2024-03-19,Tuesday,55,Classic Pasta,Dairy,16,False
7076,2024-03-19,Tuesday,56,Organic Chicken,Frozen,27,False
7077,2024-03-19,Tuesday,57,Organic Chicken,Produce,10,False
7078,2024-03-19,Tuesday,58,Classic Orange,Beverages,29,False
7079,2024-03-19,Tuesday,59,Organic Spinach,Bakery,14,False
7080,2024-03-19,Tuesday,60,Organic Beef,Bakery,35,False
7081,2024-03-19,Tuesday,61,Classic Fish,Dairy,22,False
7082,2024-03-19,Tuesday,62,Classic Yogurt,Meat,21,False
7083,2024-03-19,Tuesday,63,Classic Peppers,Beverages,27,False
7084,2024-03-19,Tuesday,64,Classic Orange,Meat,10,False
7085,2024-03-19,Tuesday,65,Fresh Orange,Meat,4,False
7086,2024-03-19,Tuesday,66,Organic Beef,Beverages,12,False
7087,2024-03-19,Tuesday,67,Organic Turkey,Produce,42,False
7088,2024-03-19,Tuesday,68,Fresh Onions,Produce,22,False
7089,2024-03-19,Tuesday,69,Fresh Butter,Bakery,25,False
7090,2024-03-19,Tuesday,70,Fresh Orange,Beverages,12,False
7091,2024-03-19,Tuesday,71,Organic Milk,Beverages,5,False
7092,2024-03-19,Tuesday,72,Organic Beef,Frozen,37,False
7093,2024-03-19,Tuesday,73,Premium Cheese,Produce,12,False
7094,2024-03-19,Tuesday,74,Classic Bagel,Bakery,31,False
7095,2024-03-19,Tuesday,75,Premium Beef,Meat,34,False
7096,2024-03-19,Tuesday,76,Fresh Rice,Frozen,32,False
7097,2024-03-19,Tuesday,77,Premium Chicken,Frozen,37,False
7098,2024-03-19,Tuesday,78,Organic Rice,Dairy,22,False
7099,2024-03-19,Tuesday,79,Fresh Ice Cream,Meat,23,False
7100,2024-03-19,Tuesday,80,Classic Rice,Beverages,22,False
7101,2024-03-19,Tuesday,81,Organic Cheese,Beverages,11,False
7102,2024-03-19,Tuesday,82,Fresh Grapes,Dairy,29,False
7103,2024-03-19,Tuesday,83,Organic Lettuce,Produce,15,False
7104,2024-03-19,Tuesday,84,Fresh Pasta,Meat,13,False
7105,2024-03-19,Tuesday,85,Organic Peppers,Frozen,33,False
7106,2024-03-19,Tuesday,86,Premium Chicken,Dairy,11,False
7107,2024-03-19,Tuesday,87,Premium Bread,Frozen,24,False
7108,2024-03-19,Tuesday,88,Organic Rice,Frozen,8,False
7109,2024-03-19,Tuesday,89,Premium Butter,Bakery,17,False
7110,2024-03-19,Tuesday,90,Fresh Rice,Beverages,38,False
7111,2024-03-20,Wednesday,1,Fresh Grapes,Produce,26,False
7112,2024-03-20,Wednesday,2,Fresh Milk,Beverages,32,False
7113,2024-03-20,Wednesday,3,Organic Rice,Bakery,7,False
7114,2024-03-20,Wednesday,4,Classic Juice,Bakery,14,False
7115,2024-03-20,Wednesday,5,Fresh Milk,Produce,18,False
7116,2024-03-20,Wednesday,6,Classic Rice,Bakery,49,False
7117,2024-03-20,Wednesday,7,Fresh Beans,Dairy,9,False
7118,2024-03-20,Wednesday,8,Premium Lettuce,Beverages,15,False
7119,2024-03-20,Wednesday,9,Organic Turkey,Dairy,49,False
7120,2024-03-20,Wednesday,10,Fresh Yogurt,Meat,7,False
7121,2024-03-20,Wednesday,11,Classic Spinach,Meat,18,False
7122,2024-03-20,Wednesday,12,Premium Pasta,Frozen,11,False
7123,2024-03-20,Wednesday,13,Organic Ice Cream,Meat,6,False
7124,2024-03-20,Wednesday,14,Organic Salmon,Dairy,34,False
7125,2024-03-20,Wednesday,15,Classic Bagel,Beverages,10,False
7126,2024-03-20,Wednesday,16,Fresh Rice,Frozen,16,False
7127,2024-03-20,Wednesday,17,Fresh Bagel,Dairy,41,False
7128,2024-03-20,Wednesday,18,Classic Tomato,Beverages,9,False
7129,2024-03-20,Wednesday,19,Premium Carrots,Beverages,31,False
7130,2024-03-20,Wednesday,20,Premium Turkey,Produce,13,False
7131,2024-03-20,Wednesday,21,Premium Cheese,Produce,15,False
7132,2024-03-20,Wednesday,22,Classic Cheddar,Meat,9,False
7133,2024-03-20,Wednesday,23,Fresh Mango,Dairy,4,False
7134,2024-03-20,Wednesday,24,Fresh Spinach,Produce,31,False
7135,2024-03-20,Wednesday,25,Premium Cheese,Frozen,13,False
7136,2024-03-20,Wednesday,26,Classic Onions,Beverages,41,False
7137,2024-03-20,Wednesday,27,Classic Yogurt,Dairy,40,False
7138,2024-03-20,Wednesday,28,Organic Bread,Bakery,31,False
7139,2024-03-20,Wednesday,29,Premium Beef,Bakery,21,False
7140,2024-03-20,Wednesday,30,Classic Carrots,Dairy,35,False
7141,2024-03-20,Wednesday,31,Premium Beef,Frozen,35,False
7142,2024-03-20,Wednesday,32,Premium Beans,Bakery,48,False
7143,2024-03-20,Wednesday,33,Premium Rice,Bakery,9,False
7144,2024-03-20,Wednesday,34,Classic Eggs,Frozen,24,False
7145,2024-03-20,Wednesday,35,Premium Mango,Frozen,6,False
7146,2024-03-20,Wednesday,36,Organic Chicken,Dairy,10,False
7147,2024-03-20,Wednesday,37,Premium Butter,Dairy,17,False
7148,2024-03-20,Wednesday,38,Fresh Pasta,Produce,20,False
7149,2024-03-20,Wednesday,39,Organic Spinach,Bakery,18,False
7150,2024-03-20,Wednesday,40,Classic Peppers,Beverages,5,False
7151,2024-03-20,Wednesday,41,Premium Salmon,Meat,30,False
7152,2024-03-20,Wednesday,42,Organic Cereal,Meat,24,False
7153,2024-03-20,Wednesday,43,Premium Turkey,Produce,33,False
7154,2024-03-20,Wednesday,44,Classic Beans,Frozen,15,False
7155,2024-03-20,Wednesday,45,Premium Pasta,Produce,27,False
7156,2024-03-20,Wednesday,46,Classic Fish,Dairy,25,False
7157,2024-03-20,Wednesday,47,Organic Cream,Dairy,38,False
7158,2024-03-20,Wednesday,48,Organic Bread,Dairy,33,False
7159,2024-03-20,Wednesday,49,Classic Mango,Produce,16,False
7160,2024-03-20,Wednesday,50,Fresh Turkey,Bakery,6,False
7161,2024-03-20,Wednesday,51,Fresh Chicken,Beverages,35,False
7162,2024-03-20,Wednesday,52,Fresh Eggs,Produce,40,False
7163,2024-03-20,Wednesday,53,Premium Spinach,Meat,39,False
7164,2024-03-20,Wednesday,54,Fresh Ice Cream,Bakery,6,False
7165,2024-03-20,Wednesday,55,Classic Pasta,Dairy,14,False
7166,2024-03-20,Wednesday,56,Organic Chicken,Frozen,22,False
7167,2024-03-20,Wednesday,57,Organic Chicken,Produce,10,False
7168,2024-03-20,Wednesday,58,Classic Orange,Beverages,28,False
7169,2024-03-20,Wednesday,59,Organic Spinach,Bakery,11,False
7170,2024-03-20,Wednesday,60,Organic Beef,Bakery,29,False
7171,2024-03-20,Wednesday,61,Classic Fish,Dairy,19,False
7172,2024-03-20,Wednesday,62,Classic Yogurt,Meat,31,False
7173,2024-03-20,Wednesday,63,Classic Peppers,Beverages,20,False
7174,2024-03-20,Wednesday,64,Classic Orange,Meat,15,False
7175,2024-03-20,Wednesday,65,Fresh Orange,Meat,6,False
7176,2024-03-20,Wednesday,66,Organic Beef,Beverages,13,False
7177,2024-03-20,Wednesday,67,Organic Turkey,Produce,46,False
7178,2024-03-20,Wednesday,68,Fresh Onions,Produce,19,False
7179,2024-03-20,Wednesday,69,Fresh Butter,Bakery,21,False
7180,2024-03-20,Wednesday,70,Fresh Orange,Beverages,13,False
7181,2024-03-20,Wednesday,71,Organic Milk,Beverages,6,False
7182,2024-03-20,Wednesday,72,Organic Beef,Frozen,30,False
7183,2024-03-20,Wednesday,73,Premium Cheese,Produce,14,False
7184,2024-03-20,Wednesday,74,Classic Bagel,Bakery,38,False
7185,2024-03-20,Wednesday,75,Premium Beef,Meat,32,False
7186,2024-03-20,Wednesday,76,Fresh Rice,Frozen,43,False
7187,2024-03-20,Wednesday,77,Premium Chicken,Frozen,27,False
7188,2024-03-20,Wednesday,78,Organic Rice,Dairy,24,False
7189,2024-03-20,Wednesday,79,Fresh Ice Cream,Meat,30,False
7190,2024-03-20,Wednesday,80,Classic Rice,Beverages,23,False
7191,2024-03-20,Wednesday,81,Organic Cheese,Beverages,17,False
7192,2024-03-20,Wednesday,82,Fresh Grapes,Dairy,19,False
7193,2024-03-20,Wednesday,83,Organic Lettuce,Produce,17,False
7194,2024-03-20,Wednesday,84,Fresh Pasta,Meat,17,False
7195,2024-03-20,Wednesday,85,Organic Peppers,Frozen,30,False
7196,2024-03-20,Wednesday,86,Premium Chicken,Dairy,10,False
7197,2024-03-20,Wednesday,87,Premium Bread,Frozen,20,False
7198,2024-03-20,Wednesday,88,Organic Rice,Frozen,8,False
7199,2024-03-20,Wednesday,89,Premium Butter,Bakery,17,False
7200,2024-03-20,Wednesday,90,Fresh Rice,Beverages,27,False
7201,2024-03-21,Thursday,1,Fresh Grapes,Produce,25,False
7202,2024-03-21,Thursday,2,Fresh Milk,Beverages,23,False
7203,2024-03-21,Thursday,3,Organic Rice,Bakery,9,False
7204,2024-03-21,Thursday,4,Classic Juice,Bakery,13,False
7205,2024-03-21,Thursday,5,Fresh Milk,Produce,26,False
7206,2024-03-21,Thursday,6,Classic Rice,Bakery,38,False
7207,2024-03-21,Thursday,7,Fresh Beans,Dairy,14,False
7208,2024-03-21,Thursday,8,Premium Lettuce,Beverages,19,False
7209,2024-03-21,Thursday,9,Organic Turkey,Dairy,42,False
7210,2024-03-21,Thursday,10,Fresh Yogurt,Meat,9,False
7211,2024-03-21,Thursday,11,Classic Spinach,Meat,19,False
7212,2024-03-21,Thursday,12,Premium Pasta,Frozen,7,False
7213,2024-03-21,Thursday,13,Organic Ice Cream,Meat,8,False
7214,2024-03-21,Thursday,14,Organic Salmon,Dairy,34,False
7215,2024-03-21,Thursday,15,Classic Bagel,Beverages,10,False
7216,2024-03-21,Thursday,16,Fresh Rice,Frozen,19,False
7217,2024-03-21,Thursday,17,Fresh Bagel,Dairy,44,False
7218,2024-03-21,Thursday,18,Classic Tomato,Beverages,9,False
7219,2024-03-21,Thursday,19,Premium Carrots,Beverages,40,False
7220,2024-03-21,Thursday,20,Premium Turkey,Produce,13,False
7221,2024-03-21,Thursday,21,Premium Cheese,Produce,10,False
7222,2024-03-21,Thursday,22,Classic Cheddar,Meat,13,False
7223,2024-03-21,Thursday,23,Fresh Mango,Dairy,4,False
7224,2024-03-21,Thursday,24,Fresh Spinach,Produce,42,False
7225,2024-03-21,Thursday,25,Premium Cheese,Frozen,10,False
7226,2024-03-21,Thursday,26,Classic Onions,Beverages,31,False
7227,2024-03-21,Thursday,27,Classic Yogurt,Dairy,40,False
7228,2024-03-21,Thursday,28,Organic Bread,Bakery,34,False
7229,2024-03-21,Thursday,29,Premium Beef,Bakery,22,False
7230,2024-03-21,Thursday,30,Classic Carrots,Dairy,24,False
7231,2024-03-21,Thursday,31,Premium Beef,Frozen,38,False
7232,2024-03-21,Thursday,32,Premium Beans,Bakery,45,False
7233,2024-03-21,Thursday,33,Premium Rice,Bakery,7,False
7234,2024-03-21,Thursday,34,Classic Eggs,Frozen,19,False
7235,2024-03-21,Thursday,35,Premium Mango,Frozen,6,False
7236,2024-03-21,Thursday,36,Organic Chicken,Dairy,11,False
7237,2024-03-21,Thursday,37,Premium Butter,Dairy,21,False
7238,2024-03-21,Thursday,38,Fresh Pasta,Produce,23,False
7239,2024-03-21,Thursday,39,Organic Spinach,Bakery,14,False
7240,2024-03-21,Thursday,40,Classic Peppers,Beverages,4,False
7241,2024-03-21,Thursday,41,Premium Salmon,Meat,31,False
7242,2024-03-21,Thursday,42,Organic Cereal,Meat,23,False
7243,2024-03-21,Thursday,43,Premium Turkey,Produce,33,False
7244,2024-03-21,Thursday,44,Classic Beans,Frozen,13,False
7245,2024-03-21,Thursday,45,Premium Pasta,Produce,34,False
7246,2024-03-21,Thursday,46,Classic Fish,Dairy,21,False
7247,2024-03-21,Thursday,47,Organic Cream,Dairy,29,False
7248,2024-03-21,Thursday,48,Organic Bread,Dairy,38,False
7249,2024-03-21,Thursday,49,Classic Mango,Produce,15,False
7250,2024-03-21,Thursday,50,Fresh Turkey,Bakery,8,False
7251,2024-03-21,Thursday,51,Fresh Chicken,Beverages,47,False
7252,2024-03-21,Thursday,52,Fresh Eggs,Produce,43,False
7253,2024-03-21,Thursday,53,Premium Spinach,Meat,42,False
7254,2024-03-21,Thursday,54,Fresh Ice Cream,Bakery,7,False
7255,2024-03-21,Thursday,55,Classic Pasta,Dairy,16,False
7256,2024-03-21,Thursday,56,Organic Chicken,Frozen,32,False
7257,2024-03-21,Thursday,57,Organic Chicken,Produce,12,False
7258,2024-03-21,Thursday,58,Classic Orange,Beverages,32,False
7259,2024-03-21,Thursday,59,Organic Spinach,Bakery,15,False
7260,2024-03-21,Thursday,60,Organic Beef,Bakery,42,False
7261,2024-03-21,Thursday,61,Classic Fish,Dairy,22,False
7262,2024-03-21,Thursday,62,Classic Yogurt,Meat,36,False
7263,2024-03-21,Thursday,63,Classic Peppers,Beverages,29,False
7264,2024-03-21,Thursday,64,Classic Orange,Meat,14,False
7265,2024-03-21,Thursday,65,Fresh Orange,Meat,5,False
7266,2024-03-21,Thursday,66,Organic Beef,Beverages,11,False
7267,2024-03-21,Thursday,67,Organic Turkey,Produce,34,False
